4570,"6011 , 6012 , 6013",Nicotinamide adenine dinucleotide+(S)-3-hydroxypalmitoleoyl-CoA <  = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxopalmitoleoyl-CoA
4571,"567 , 5259",mono(glucosyluronic acid)bilirubin(2-) <  = > mono(glucosyluronic acid)bilirubin(2-)
4572,4766,Sodium+L-proline+L-tyrosine = > Sodium+L-tyrosine+L-proline
4573,3692,Previtamin D3 <  = > calciol
4574,"175 , 4016",Coenzyme A+3-oxopalmitoyl-CoA(4-) = > Acetyl-CoA+Tetradecanoyl-CoA (n-C14:0CoA)
4575,322,proton+Nicotinamide adenine dinucleotide phosphate - reduced+N-acetyl-L-gamma-glutamyl phosphate(3-) = > Nicotinamide adenine dinucleotide phosphate+hydrogenphosphate+2-acetamido-5-oxopentanoate
4576,4724,Sodium+L-tyrosine+L-tryptophan = > Sodium+L-tryptophan+L-tyrosine
4577,"4207 , 5324",L-Carnitine+L-Octanoylcarnitine = > L-Carnitine+L-Octanoylcarnitine
4578,999,dADP+dCDP = > dCDP+dADP
4579,16,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+1-alpha,25-Dihydroxyvitamin D2 = > 1-alpha,24R,25-Trihydroxyvitamin D2+Water+Nicotinamide adenine dinucleotide phosphate"
4580,3890,Water+Nicotinamide adenine dinucleotide+D-Glyceraldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+D-glycerate
4581,3071,ATP+L-cysteine+D-4'-Phosphopantothenate = > proton+AMP+Diphosphate+N-((R)-4-Phosphopantothenoyl)-L-cysteine
4582,7304, <  = > carnosine
4583,254,O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+acetone = > Water+Nicotinamide adenine dinucleotide phosphate+hydroxyacetone
4584,3284,"2(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate+chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1 = > 2proton+2adenosine 3',5'-bismonophosphate(4-)+chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2"
4585,1582,UDP <  = > 
4586,4430,Propanoyl-CoA+L-Carnitine = > Propanoyl-CoA+L-Carnitine
4587,3787,AMP+Diphosphate <  = > Adenine+5-Phospho-alpha-D-ribose 1-diphosphate
4588,3145,Pyridoxamine <  = > Pyridoxamine
4589,"4783 , 4835",Sodium+L-asparagine+L-isoleucine = > Sodium+L-asparagine+L-isoleucine
4590,3095,Bicarbonate+prostaglandin E1(1-) <  = > Bicarbonate+prostaglandin E1(1-)
4591,1187,Flavin adenine dinucleotide reduced+Electron transfer flavoprotein oxidized = > Flavin adenine dinucleotide oxidized+Electron transfer flavoprotein reduced
4592,225,proton+N-acetylneuraminate <  = > proton+N-acetylneuraminate
4593,3420,"2proton+6-pyruvoyl-5,6,7,8-tetrahydropterin+2Nicotinamide adenine dinucleotide phosphate - reduced = > 2Nicotinamide adenine dinucleotide phosphate+5,6,7,8-tetrahydrobiopterin"
4594,"2179 , 2180 , 2181 , 2182 , 2183",Hydrogen peroxide <  = > Hydrogen peroxide
4595,2382,Nicotinamide adenine dinucleotide+(R)-lactate <  = > proton+pyruvate+Nicotinamide adenine dinucleotide - reduced
4596,3928,Water+Homocarnosine = > 4-Aminobutanoate+L-histidine
4597,3361,L-serine = > Water+2-aminoacrylic acid
4598,2026,(GlcN2S-GlcA)4-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein) = > (GlcN2S-IdoA-GlcN2S-GlcA)2-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)
4599,3273,"keratan sulfate I biosynthesis, precursor 28+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > proton+keratan sulfate I biosynthesis, precursor 29+adenosine 3',5'-bismonophosphate(4-)"
4600,1188,ubiquinone-10+Electron transfer flavoprotein reduced = > Ubiquinol-10+Electron transfer flavoprotein oxidized
4601,2828,octanoate (n-C8:0) <  = > octanoate (n-C8:0)
4602,1298,(-)-trans-carveol <  = > 
4603,4404,349Water+349ATP+ApoTransferin = > 349hydrogenphosphate+61L-alanine+42L-glutamate(1-)+52Glycine+32L-proline+15L-isoleucine+349ADP+30L-threonine+27L-argininium(1+)+34L-asparagine+45L-aspartate(1-)+40L-cysteine+17L-glutamine+19L-histidine+65L-leucine+58L-lysinium(1+)+10L-methionine+28L-phenylalanine+41L-serine+8L-tryptophan+26L-tyrosine+48L-valine
4604,"5927 , 5928",O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+lithocholate = > Water+Nicotinamide adenine dinucleotide phosphate+deoxycholate
4605,"1161 , 1162",Water+n2m2nmasn (w/o peptide linkage) = > N-acetyl-D-glucosamine+reducing GlcNAc removed form of n2m2nmasn (w/o peptide)
4606,7169,carnosine = > carnosine
4607,2467,UDP-N-acetyl-alpha-D-glucosamine(2-)+((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) = > proton+UDP+((N-acetyl-D-glucosaminyl)3-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)
4608,838,CMP+dATP <  = > CDP+dADP
4609,1625,ATP+Coenzyme A+elaidate <  = > AMP+Diphosphate+trans-Octadec-2-enoyl-CoA
4610,938,Deoxyinosine <  = > Deoxyinosine
4611,"2396 , 2397",2-Oxoglutarate+L-leucine <  = > L-glutamate(1-)+4-methyl-2-oxopentanoate
4612,3939,Water+O2+Xanthine <  = > Hydrogen peroxide+Urate
4613,4879,Sodium+L-cysteine+L-argininium(1+) = > Sodium+L-cysteine+L-argininium(1+)
4614,"2342 , 2343",Isopentenyl diphosphate <  = > Isopentenyl diphosphate
4615,1530,R total 3 position <  = > 
4616,6442,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+6(S)-hydroxy-tetradeca-2E,4E,8Z-trienoate <  = > Nicotinamide adenine dinucleotide phosphate+6(S)-hydroxy-tetradeca-2E,8Z-dienoate"
4617,"4632 , 4674",Sodium+Glycine+L-methionine = > Sodium+Glycine+L-methionine
4618,286,Water+ATP+Adrenaline = > ADP+proton+hydrogenphosphate+Adrenaline
4619,6792,Bicarbonate+Sodium <  = > Bicarbonate+Sodium
4620,7228,proton+taurocholate+pectins = > pectin-taurocholic acid complex
4621,1197,10-formyltetrahydrofolate-[Glu](7) <  = > 
4622,4384,209Water+209ATP+Antitrypsin = > 209ADP+209hydrogenphosphate+32L-glutamate(1-)+24L-aspartate(1-)+19L-asparagine+26L-alanine+3L-cysteine+18L-glutamine+24Glycine+25L-serine+30L-threonine+34L-lysinium(1+)+7L-argininium(1+)+10L-methionine+13L-histidine+6L-tyrosine+20L-isoleucine+51L-leucine+3L-tryptophan+27L-phenylalanine+19L-proline+27L-valine
4623,4765,Sodium+L-proline+L-phenylalanine = > Sodium+L-phenylalanine+L-proline
4624,3823,Water+Nicotinamide adenine dinucleotide phosphate+Succinic semialdehyde <  = > 2proton+Nicotinamide adenine dinucleotide phosphate - reduced+Succinate
4625,4062,Acetyl-CoA+Decanoyl-CoA (n-C10:0CoA) <  = > Coenzyme A+3-Oxododecanoyl-CoA
4626,4380,304Water+304ATP+Albumin = > 304ADP+304hydrogenphosphate+62L-glutamate(1-)+36L-aspartate(1-)+17L-asparagine+63L-alanine+35L-cysteine+20L-glutamine+13Glycine+28L-serine+29L-threonine+60L-lysinium(1+)+27L-argininium(1+)+7L-methionine+16L-histidine+19L-tyrosine+9L-isoleucine+64L-leucine+2L-tryptophan+35L-phenylalanine+24L-proline+43L-valine
4627,101,4 hydroxy tolbutamide <  = > 4 hydroxy tolbutamide
4628,3647,CTP+UMP <  = > UDP+CDP
4629,7438,(R)-Pantothenate <  = > (R)-Pantothenate
4630,"6189 , 6190","proton+Nicotinamide adenine dinucleotide phosphate - reduced+4,4-dimethylcholesta-8(9),14-dien-3beta-ol <  = > Nicotinamide adenine dinucleotide phosphate+4,4-dimethylcholesta-8(9)-en-3beta-ol"
4631,4088,Nicotinamide adenine dinucleotide phosphate+D-3-Hydroxyhexanoyl-ACP <  = > proton+Nicotinamide adenine dinucleotide phosphate - reduced+3-Oxohexanoyl-ACP
4632,2193,"0.1Dolichyl phosphate D-mannose, human uterine homolog+dimannosyl-glucosaminyl-acylphosphatidylinositol (H3) = > proton+0.1dolichyl phosphate(2-)+trimannosyl-glucosaminyl-acylphosphatidylinositol (H4)"
4633,2675,Water+Nicotinamide adenine dinucleotide phosphate = > proton+ADP-D-ribose 2'-phosphate(4-)+Nicotinamide
4634,148,Water+Nicotinamide adenine dinucleotide+L-allysine = > 2proton+L-2-aminoadipate(1-)+Nicotinamide adenine dinucleotide - reduced
4635,3252,"Water+chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2 = > proton+sulfate+chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3"
4636,4924,L-lysinium(1+)+L-phenylalanine = > L-lysinium(1+)+L-phenylalanine
4637,1355,estrone 3-sulfate(1-) <  = > 
4638,4403,349Water+349ATP+ApoTransferin = > 349ADP+349hydrogenphosphate+42L-glutamate(1-)+45L-aspartate(1-)+34L-asparagine+61L-alanine+40L-cysteine+17L-glutamine+52Glycine+41L-serine+30L-threonine+58L-lysinium(1+)+27L-argininium(1+)+10L-methionine+19L-histidine+26L-tyrosine+15L-isoleucine+65L-leucine+8L-tryptophan+28L-phenylalanine+32L-proline+48L-valine
4639,1489,naphthalene epoxide <  = > 
4640,4842,Sodium+Glycine+L-histidine = > Sodium+Glycine+L-histidine
4641,5256,20-hydroxy-arachidonate <  = > 20-hydroxy-arachidonate
4642,1815,galactosylgloboside+GDP-L-fucose(2-) = > proton+GDP+fucosyl galactosylgloboside
4643,3580,Previtamin D3 <  = > Tachysterol 3
4644,5386,spermine(4+) <  = > 
4645,1213,D-3-Amino-isobutanoate <  = > 
4646,5053,Chloride <  = > Chloride
4647,6306,Water+cis-13-docosenoyl-CoA <  = > proton+Coenzyme A+13-docosenoate
4648,5540,O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+calciol = > Water+calcidiol+Nicotinamide adenine dinucleotide phosphate
4649,558,Water+Nicotinamide adenine dinucleotide+betaine aldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+glycine betaine
4650,471,"2proton+2Nicotinamide adenine dinucleotide phosphate - reduced+3Flavin adenine dinucleotide reduced+tetracosapentaenoyl coenzyme A, n-6 = > 2Nicotinamide adenine dinucleotide phosphate+3Flavin adenine dinucleotide oxidized+1.5R group 5 Coenzyme A"
4651,"2919 , 2921",Water+Phosphatidylcholine = > proton+Choline+phosphatidate(2-)
4652,5776,"Norepinephrine+formaldehyde <  = > Water+4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline"
4653,"6356 , 6357","O2+arachidonate+Flavin adenine dinucleotide reduced = > Water+Flavin adenine dinucleotide oxidized+8,9-EET"
4654,5463,"(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate+3,3'-diiodo-L-thyronine = > proton+adenosine 3',5'-bismonophosphate(4-)+3,3'-diiodo-L-thyronine 4'-O-sulfate"
4655,"2665 , 7216",Nicotinate = > Nicotinate
4656,6378,"ATP+Coenzyme A+6,7-dihydro-5-oxo-12-epi-leukotriene B <  = > AMP+Diphosphate+5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA"
4657,1997,Water+heptaglutamyl folate (DHF) = > hexaglutamyl folate (DHF)+L-glutamate(1-)
4658,1544,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]}) <  = > "
4659,4852,Sodium+L-glutamine+L-histidine = > Sodium+L-glutamine+L-histidine
4660,"5604 , 5606",O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+estrone = > Water+Nicotinamide adenine dinucleotide phosphate+4-hydroxyestrone
4661,7326,psillium-glycocholic acid complex <  = > 
4662,"2356 , 2357",keratan sulfate II (core 2-linked) = > keratan sulfate II (core 2-linked)
4663,5236,Bicarbonate+Reduced glutathione+prostaglandin-b1 <  = > Bicarbonate+Reduced glutathione+prostaglandin-b1
4664,882,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+0.1Dehydrodolichol, human liver homolog = > Nicotinamide adenine dinucleotide phosphate+0.1Dolichol, human liver homolog"
4665,880,"Water+0.1Dehydrodolichol phosphate, human liver homolog = > hydrogenphosphate+0.1Dehydrodolichol, human liver homolog"
4666,3873,ITP(3-)+D-Glucosamine = > proton+IDP(3-)+D-Glucosamine 6-phosphate
4667,3297,"Water+keratan sulfate I, degradation product 6 <  = > proton+sulfate+keratan sulfate I, degradation product 7"
4668,5075,Bicarbonate+taurocholate+glutathionyl-leuc4 <  = > Bicarbonate+taurocholate+glutathionyl-leuc4
4669,"6091 , 6092",O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+estradiol = > Water+Nicotinamide adenine dinucleotide phosphate+2-Hydroxyestradiol-17beta
4670,"3277 , 3281","keratan sulfate II biosynthesis, precursor 5+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > proton+keratan sulfate II biosynthesis, precursor 6+adenosine 3',5'-bismonophosphate(4-)"
4671,2105,O2+glycolate = > Hydrogen peroxide+glyoxylate
4672,"4056 , 4057",Nicotinamide adenine dinucleotide+(S)-3-Hydroxytetradecanoyl-CoA = > proton+Nicotinamide adenine dinucleotide - reduced+3-Oxotetradecanoyl-CoA
4673,"4769 , 4780",Sodium+L-asparagine+L-proline = > Sodium+L-asparagine+L-proline
4674,6461,"10,11-dihydro-leukotriene B4 <  = > 10,11-dihydro-12-epi-leukotriene B4"
4675,4418,"THF-hexaglutamate = > 6L-glutamate(1-)+5,6,7,8-Tetrahydrofolate"
4676,3272,"keratan sulfate I biosynthesis, precursor 25+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > proton+keratan sulfate I biosynthesis, precursor 26+adenosine 3',5'-bismonophosphate(4-)"
4677,"6598 , 6599 , 6600",Reduced glutathione+prostaglandin A1(1-) <  = > S-(PGA1)-glutathione
4678,3125,Palmitoyl-CoA (n-C16:0CoA)+Water = > proton+Coenzyme A+Hexadecanoate (n-C16:0)
4679,290,"N6-(1,2-Dicarboxyethyl)-AMP = > AMP+Fumarate"
4680,"4671 , 4787",Sodium+L-serine+L-valine = > Sodium+L-serine+L-valine
4681,3470,Water+Sucrose = > D-glucose+D-Fructose
4682,612,cervonyl coenzyme A <  = > cervonyl coenzyme A
4683,2454,Water+Leukotriene D4 <  = > Glycine+leukotriene E4(1-)
4684,1059,dATP+dADP = > dADP+dATP
4685,3344,ATP+proton+selenate = > Diphosphate+Adenylylselenate
4686,4577,L-cysteine+L-phenylalanine <  = > L-cysteine+L-phenylalanine
4687,5705,O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+retinal = > Water+Nicotinamide adenine dinucleotide phosphate+4-OH-retinal
4688,5551,1-phosphatidyl-1D-myo-inositol(1-)+ATP <  = > proton+1-phosphatidyl-1D-myo-inositol 5-phosphate(3-)+ADP
4689,5859,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+lanosterol <  = > Nicotinamide adenine dinucleotide phosphate+24,25-Dihydrolanosterol"
4690,2465,2Water+(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) = > 2D-Mannose+(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)
4691,6967,Nicotinamide adenine dinucleotide+Coenzyme A+O2+Water+dodecanedioylcoa = > proton+Nicotinamide adenine dinucleotide - reduced+Acetyl-CoA+Hydrogen peroxide+sebacoylcoa
4692,1613,Water+Octadecanoyl-ACP (n-C18:0ACP) <  = > proton+acyl carrier protein+octadecanoate (n-C18:0)
4693,918,dihydroceramide+Flavin adenine dinucleotide oxidized = > N-acylsphingosine+Flavin adenine dinucleotide reduced
4694,5624,hydrogen cyanide+thiosulfate(2-) <  = > proton+Sulfite+thiocyanate
4695,316,Water+1-alkyl 2-acylglycerol 3-phosphate = > hydrogenphosphate+1-alkyl 2-acylglycerol
4696,150,Type IH glycolipid+UDP-N-acetyl-D-galactosamine(2-) = > proton+UDP+Type IA glycolipid
4697,2986,phytanate <  = > phytanate
4698,"6180 , 6181","proton+Malonyl-CoA+docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA = > carbon dioxide+Coenzyme A+3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA"
4699,1401,GP1c alpha <  = > 
4700,4918,Glycine+L-lysinium(1+) = > Glycine+L-lysinium(1+)
4701,4899,Sodium+L-argininium(1+)+L-valine = > Sodium+L-argininium(1+)+L-valine
4702,"6042 , 6043","ATP+1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) <  = > proton+ADP+phosphatidylinositol 4,5-bisphosphate"
4703,1208,2-methylcitrate(3-) <  = > 
4704,2754,S-Adenosyl-L-methionine+Nicotinamide = > 1-methylnicotinamide+S-Adenosyl-L-homocysteine
4705,2448,Previtamin D3 <  = > Lumisterol 3
4706,1009,ADP+dATP = > ADP+dATP
4707,"2708 , 2709 , 2710",ATP+dIDP <  = > ADP+dITP(4-)
4708,4967,L-serine+L-histidine = > L-serine+L-histidine
4709,4360,proton+Palmitoyl-ACP (n-C16:0ACP)+Malonyl-[acyl-carrier protein] <  = > carbon dioxide+acyl carrier protein+3-Oxostearoyl-ACP
4710,1821,I-antigen+2GDP-L-fucose(2-) = > 2proton+(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1+2GDP
4711,3661,UMP <  = > UMP
4712,3757,Galactosylglycerol <  = > 
4713,3608,UDP-N-acetyl-alpha-D-glucosamine(2-) <  = > UDP-N-acetyl-D-galactosamine(2-)
4714,4397,203Water+203ATP+Haptoglobin = > 203ADP+203hydrogenphosphate+25L-glutamate(1-)+25L-aspartate(1-)+21L-asparagine+30L-alanine+12L-cysteine+17L-glutamine+31Glycine+18L-serine+22L-threonine+35L-lysinium(1+)+9L-argininium(1+)+5L-methionine+13L-histidine+21L-tyrosine+18L-isoleucine+31L-leucine+8L-tryptophan+8L-phenylalanine+21L-proline+36L-valine
4715,6838,L-Carnitine+hexadecanedioylcoa <  = > Coenzyme A+Hexadecanedioic acid mono-L-carnitine ester
4716,7404,2Sodium+Uridine = > 2Sodium+Uridine
4717,"228 , 229",VI3NeuAc-nLc6Cer <  = > VI3NeuAc-nLc6Cer
4718,5155,Bicarbonate+S-glutathionyl-2-4-dinitrobenzene+thromboxane-b2 <  = > Bicarbonate+S-glutathionyl-2-4-dinitrobenzene+thromboxane-b2
4719,430,Water+L-argininium(1+) = > Urea+Ornithine
4720,4887,Sodium+L-citrulline+L-leucine = > Sodium+L-leucine+L-citrulline
4721,5390,ATP+D-gluconate <  = > ADP+proton+6-Phospho-D-gluconate
4722,2967,D-Glucose 1-phosphate <  = > D-Glucose 6-phosphate
4723,7222,L-alanine+Ornithine = > Ornithine+L-alanine
4724,2236,Nicotinamide adenine dinucleotide+3-hydroxy-2-methylpropanoate <  = > proton+Nicotinamide adenine dinucleotide - reduced+2-methyl-3-oxopropanoate
4725,2088,Water+ATP+L-glutamate(1-) = > ADP+proton+hydrogenphosphate+L-glutamate(1-)
4726,"5857 , 5858",UDP-D-glucuronate+gama-carboxyethyl-hydroxychroman = > UDP+gama-CEHC-glucuronide
4727,428,L-lysinium(1+)+L-argininium(1+) = > L-argininium(1+)+L-lysinium(1+)
4728,2923,O2+2-Oxoglutarate+Procollagen L-lysine = > carbon dioxide+Succinate+erythro-5-hydroxy-L-lysinium(1+)
4729,5167,Bicarbonate+leukotriene F4+S-glutathionyl-2-4-dinitrobenzene <  = > Bicarbonate+leukotriene F4+S-glutathionyl-2-4-dinitrobenzene
4730,7421,Biotin = > 
4731,7281,O2+cysteaminium = > proton+Hypotaurine
4732,7149,tetradecenoylcoa <  = > 
4733,6839,Hexadecanedioic acid mono-L-carnitine ester = > Hexadecanedioic acid mono-L-carnitine ester
4734,6533,"Water+5,6-epoxy,18R-HEPE <  = > 5,12,18R-TriHEPE"
4735,4018,Coenzyme A+S-(3-Methylbutanoyl)-dihydrolipoamide = > Isovaleryl-CoA+dihydrolipoamide
4736,1712,3proton+2Nicotinamide adenine dinucleotide phosphate - reduced+Malonyl-CoA+Octanoyl-CoA (n-C8:0CoA) = > Water+2Nicotinamide adenine dinucleotide phosphate+carbon dioxide+Coenzyme A+Decanoyl-CoA (n-C10:0CoA)
4737,6918,octenoyl carnitine <  = > 
4738,"904 , 905",Deoxyguanosine <  = > Deoxyguanosine
4739,3509,L-Carnitine+tetracosatetraenoyl coenzyme A = > Coenzyme A+Tetracosatetraenoyl carnitine
4740,200,N-acetyl-D-galactosamine <  = > N-acetyl-D-galactosamine
4741,"2390 , 2391",Leukotriene D4 <  = > Leukotriene D4
4742,2555,"ATP+1D-myo-inositol 1,4,5-trisphosphate(6-) = > proton+ADP+1D-myo-inositol 1,4,5,6-tetrakisphosphate(8-)"
4743,"630 , 631",2Hydrogen peroxide = > O2+2Water
4744,"781 , 782",hydrogen cyanide <  = > hydrogen cyanide
4745,"2590 , 2591 , 2592",proton+(S)-methylmalonyl-CoA(5-) = > carbon dioxide+Propanoyl-CoA
4746,3811,2O2+2Nicotinamide adenine dinucleotide phosphate - reduced+L-argininium(1+) <  = > 2Water+2Nicotinamide adenine dinucleotide phosphate+L-citrulline+Nitric oxide
4747,365,Nicotinamide adenine dinucleotide+(S)-lactaldehyde = > proton+Nicotinamide adenine dinucleotide - reduced+methylglyoxal
4748,2549,"myo-inositol 1,3,4,6-tetrakisphosphate(8-) <  = > myo-inositol 1,3,4,6-tetrakisphosphate(8-)"
4749,5544,"proton+O2+(24R)-24,25-dihydroxycalciol+Nicotinamide adenine dinucleotide - reduced = > Water+Nicotinamide adenine dinucleotide+23S,25,26-trihydroxyvitamin D3"
4750,2054,Sodium+D-glucose <  = > Sodium+D-glucose
4751,502,L-aspartate(1-)+Acetyl-CoA = > proton+Coenzyme A+N-acetyl-L-aspartate(2-)
4752,3634,"(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate+UDPglucose <  = > UDP-D-galactose(2-)+D-Glucose 1-phosphate"
4753,5999,proton+L-ascorbate+13-hydroperoxy-H4-neuroprostane <  = > Water+dehydroascorbide(1-)+13-hydroxy-E4-neuroprostane
4754,7219,proton+Oxaloacetate = > pyruvate+carbon dioxide
4755,2922,"proton+cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioate = > carbon dioxide+2-aminomuconate 6-semialdehyde(1-)"
4756,3426,O2+serotonin(1+) = > Formyl-5-hydroxykynurenamine
4757,4365,linoleic coenzyme A <  = > linoleic coenzyme A
4758,3643,UDP-D-glucuronate+3alpha-hydroxy-5beta-androstan-17-one = > 3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid+UDP
4759,5781,"N-retinylidene-N-retinylethanolamine <  = > iso-A2E(9,13-di-cis)"
4760,1498,(2S)-4-carbamoyl-2-(2-phenylacetamido)butanoate <  = > 
4761,2087,L-glutamate(1-) <  = > L-glutamate(1-)
4762,7201,25(S)-HPETE(1-) <  = > 25(S)-HPETE(1-)
4763,"185 , 188 , 189",Acetyl-CoA <  = > Acetyl-CoA
4764,4441,Pantetheine 4'-phosphate+mitoApo-ACP = > Water+mitoACP
4765,5378,L-asparagine <  = > L-asparagine
4766,4920,L-glutamine+L-lysinium(1+) = > L-glutamine+L-lysinium(1+)
4767,5111,Bicarbonate+Reduced glutathione+reverse-triiodthyronine <  = > Bicarbonate+Reduced glutathione+reverse-triiodthyronine
4768,482,Water+N-acylsphingosine = > R total+sphingosine(1+)
4769,4749,Sodium+L-leucine+L-tryptophan = > Sodium+L-tryptophan+L-leucine
4770,1488,omeprazole <  = > 
4771,79,Water+O2+3-Methoxytyramine = > Hydrogen peroxide+Ammonium+(4-hydroxy-3-methoxyphenyl)acetaldehyde
4772,1868,"glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein) = > glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)"
4773,1647,"ATP+Coenzyme A+tetracosapentaenoic acid, n-3 <  = > AMP+Diphosphate+tetracosapentaenoyl coenzyme A, n-3"
4774,5728,ATP+lipoate <  = > Diphosphate+lipoyl-AMP(1-)
4775,5751,4-hydroxyphenylacetate+Nitrite <  = > 2proton+4-hydroxy-3-nitrophenylacetate
4776,"2069 , 3534",Sodium+L-glutamine+L-threonine = > Sodium+L-glutamine+L-threonine
4777,739,L-Carnitine+O-acetylcarnitine = > O-acetylcarnitine+L-Carnitine
4778,1683,5Water+5Coenzyme A+5Nicotinamide adenine dinucleotide+2Flavin adenine dinucleotide oxidized+alpha-Linolenoyl-CoA = > 5proton+5Nicotinamide adenine dinucleotide - reduced+5Acetyl-CoA+2Flavin adenine dinucleotide reduced+Octanoyl-CoA (n-C8:0CoA)
4779,542,Glycine+choloyl-CoA(4-) = > Coenzyme A+glycocholate
4780,621,3O2+3proton+3Nicotinamide adenine dinucleotide phosphate - reduced+14-demethyllanosterol = > 4Water+3Nicotinamide adenine dinucleotide phosphate+4-Methylzymosterol intermediate 1
4781,2491,"Water+glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein) = > glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)+D-Mannose"
4782,"3 , 4",10-formyltetrahydrofolate-[Glu](6) = > 10-formyltetrahydrofolate-[Glu](6)
4783,3633,UDP-N-acetyl-alpha-D-glucosamine(2-)+UMP <  = > UDP-N-acetyl-alpha-D-glucosamine(2-)+UMP
4784,"1783 , 1784","IV3-a-NeuAc,III3-a-Fuc-nLc4Cer <  = > IV3-a-NeuAc,III3-a-Fuc-nLc4Cer"
4785,1733,Fe2++Protoporphyrin = > 2proton+Protoheme
4786,1811,Sulfite+Fumarate <  = > Sulfite+Fumarate
4787,4011,proton+L-glutamate(1-)+L-3-Cyanoalanine <  = > Water+gamma-Glutamyl-beta-cyanoalanine
4788,5060,Bicarbonate+Reduced glutathione+glycolithocholate <  = > Bicarbonate+Reduced glutathione+glycolithocholate
4789,7111,3-hydroxy-tetradecanoyl carnitine = > 3-hydroxy-tetradecanoyl carnitine
4790,3471,Water+Sulfite+2Ferricytochrome c = > 2proton+2Ferrocytochrome C+sulfate
4791,7127,w-hydroxydocosanoicacid <  = > w-hydroxydocosanoicacid
4792,3378,galactosylgloboside+CMP-N-acetyl-beta-neuraminate(2-) = > proton+CMP+sialyl galactosylgloboside
4793,7086,proton+Nicotinamide adenine dinucleotide phosphate - reduced+cis2trans4decadienoylcoa = > Nicotinamide adenine dinucleotide phosphate+3-decenoylcoa
4794,5962,"galactosyl glucosyl ceramide+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > adenosine 3',5'-bismonophosphate(4-)+Lactosylceramide sulfate"
